SCLK,LMST,LTST,HORIZONTAL_WIND_SPEED,HORIZONTAL_WIND_SPEED_UNCERTAINTY,VERTICAL_WIND_SPEED,VERTICAL_WIND_SPEED_UNCERTAINTY,WIND_DIRECTION,WIND_DIRECTION_UNCERTAINTY,BOTH_BOOMS_USED_FOR_RETRIEVAL,ROVER_STILL
672632919,00064M15:27:32.657,0064 15:12:38,10.70,,,,101.23,,,1
672632919.5,00064M15:27:33.143,0064 15:12:38,6.33,,,,86.23,,,1
672632920,00064M15:27:33.630,0064 15:12:39,5.65,,,,81.23,,,1
672632920.5,00064M15:27:34.116,0064 15:12:39,7.57,,,,101.23,,,1
672632921,00064M15:27:34.603,0064 15:12:40,4.60,,,,86.23,,,1
672632921.5,00064M15:27:35.090,0064 15:12:40,4.69,,,,86.23,,,1
672632922,00064M15:27:35.576,0064 15:12:41,6.32,,,,71.23,,,1
672632922.5,00064M15:27:36.063,0064 15:12:41,5.05,,,,76.23,,,1
672632923,00064M15:27:36.550,0064 15:12:42,5.14,,,,76.23,,,1
672632923.5,00064M15:27:37.036,0064 15:12:42,7.14,,,,71.23,,,1
672632924,00064M15:27:37.523,0064 15:12:43,7.60,,,,71.23,,,1
672632924.5,00064M15:27:38.009,0064 15:12:43,7.56,,,,71.23,,,1
672632925,00064M15:27:38.496,0064 15:12:44,7.31,,,,71.23,,,1
672632925.5,00064M15:27:38.983,0064 15:12:44,6.93,,,,71.23,,,1
672632926,00064M15:27:39.469,0064 15:12:45,6.86,,,,76.23,,,1
672632926.5,00064M15:27:39.956,0064 15:12:45,7.51,,,,71.23,,,1
672632927,00064M15:27:40.443,0064 15:12:46,7.13,,,,71.23,,,1
672632927.5,00064M15:27:40.929,0064 15:12:46,7.12,,,,71.23,,,1
672632928,00064M15:27:41.416,0064 15:12:47,6.83,,,,71.23,,,1
672632928.5,00064M15:27:41.902,0064 15:12:47,6.93,,,,71.23,,,1
672632929,00064M15:27:42.389,0064 15:12:48,6.99,,,,71.23,,,1
672632929.5,00064M15:27:42.876,0064 15:12:48,6.79,,,,71.23,,,1
672632930,00064M15:27:43.362,0064 15:12:49,7.15,,,,76.23,,,1
672632930.5,00064M15:27:43.849,0064 15:12:49,7.52,,,,71.23,,,1
672632931,00064M15:27:44.336,0064 15:12:50,6.94,,,,71.23,,,1
672632931.5,00064M15:27:44.822,0064 15:12:50,6.97,,,,71.23,,,1
672632932,00064M15:27:45.309,0064 15:12:50,7.63,,,,71.23,,,1
672632932.5,00064M15:27:45.795,0064 15:12:51,6.69,,,,71.23,,,1
672632933,00064M15:27:46.282,0064 15:12:51,6.79,,,,71.23,,,1
672632933.5,00064M15:27:46.769,0064 15:12:52,5.62,,,,86.23,,,1
672632934,00064M15:27:47.255,0064 15:12:52,6.88,,,,71.23,,,1
672632934.5,00064M15:27:47.742,0064 15:12:53,6.70,,,,71.23,,,1
672632935,00064M15:27:48.229,0064 15:12:53,6.59,,,,71.23,,,1
672632935.5,00064M15:27:48.715,0064 15:12:54,7.51,,,,71.23,,,1
672632936,00064M15:27:49.202,0064 15:12:54,7.63,,,,86.23,,,1
672632936.5,00064M15:27:49.688,0064 15:12:55,6.85,,,,71.23,,,1
672632937,00064M15:27:50.175,0064 15:12:55,6.98,,,,71.23,,,1
672632937.5,00064M15:27:50.662,0064 15:12:56,7.31,,,,71.23,,,1
672632938,00064M15:27:51.148,0064 15:12:56,6.88,,,,71.23,,,1
672632938.5,00064M15:27:51.635,0064 15:12:57,6.92,,,,71.23,,,1
672632939,00064M15:27:52.122,0064 15:12:57,6.83,,,,71.23,,,1
672632939.5,00064M15:27:52.608,0064 15:12:58,6.78,,,,71.23,,,1
672632940,00064M15:27:53.095,0064 15:12:58,6.51,,,,71.23,,,1
672632940.5,00064M15:27:53.581,0064 15:12:59,4.93,,,,81.23,,,1
672632941,00064M15:27:54.068,0064 15:12:59,5.29,,,,101.23,,,1
672632941.5,00064M15:27:54.555,0064 15:13:00,8.00,,,,91.23,,,1
672632942,00064M15:27:55.041,0064 15:13:00,6.84,,,,71.23,,,1
672632942.5,00064M15:27:55.528,0064 15:13:01,7.52,,,,71.23,,,1
672632943,00064M15:27:56.015,0064 15:13:01,7.32,,,,91.23,,,1
672632943.5,00064M15:27:56.501,0064 15:13:02,11.00,,,,101.23,,,1
672632944,00064M15:27:56.988,0064 15:13:02,6.77,,,,96.23,,,1
672632944.5,00064M15:27:57.474,0064 15:13:03,5.36,,,,106.23,,,1
672632945,00064M15:27:57.961,0064 15:13:03,6.06,,,,96.23,,,1
672632945.5,00064M15:27:58.448,0064 15:13:04,6.25,,,,101.23,,,1
672632946,00064M15:27:58.934,0064 15:13:04,5.10,,,,106.23,,,1
672632946.5,00064M15:27:59.421,0064 15:13:05,5.95,,,,96.23,,,1
672632947,00064M15:27:59.908,0064 15:13:05,4.89,,,,81.23,,,1
672632947.5,00064M15:28:00.394,0064 15:13:06,5.35,,,,91.23,,,1
672632948,00064M15:28:00.881,0064 15:13:06,6.03,,,,91.23,,,1
672632948.5,00064M15:28:01.367,0064 15:13:07,9.56,,,,101.23,,,1
672632949,00064M15:28:01.854,0064 15:13:07,10.23,,,,101.23,,,1
672632949.5,00064M15:28:02.341,0064 15:13:08,7.14,,,,96.23,,,1
672632950,00064M15:28:02.827,0064 15:13:08,7.10,,,,96.23,,,1
672632950.5,00064M15:28:03.314,0064 15:13:09,7.00,,,,96.23,,,1
672632951,00064M15:28:03.801,0064 15:13:09,6.20,,,,91.23,,,1
672632951.5,00064M15:28:04.287,0064 15:13:09,6.65,,,,91.23,,,1
672632952,00064M15:28:04.774,0064 15:13:10,5.67,,,,106.23,,,1
672632952.5,00064M15:28:05.260,0064 15:13:10,6.74,,,,101.23,,,1
672632953,00064M15:28:05.747,0064 15:13:11,5.88,,,,101.23,,,1
672632953.5,00064M15:28:06.234,0064 15:13:11,5.59,,,,96.23,,,1
672632954,00064M15:28:06.720,0064 15:13:12,5.09,,,,101.23,,,1
672632954.5,00064M15:28:07.207,0064 15:13:12,6.63,,,,91.23,,,1
672632955,00064M15:28:07.694,0064 15:13:13,6.63,,,,96.23,,,1
672632955.5,00064M15:28:08.180,0064 15:13:13,5.11,,,,91.23,,,1
672632956,00064M15:28:08.667,0064 15:13:14,6.06,,,,86.23,,,1
672632956.5,00064M15:28:09.153,0064 15:13:14,5.20,,,,91.23,,,1
672632957,00064M15:28:09.640,0064 15:13:15,4.62,,,,91.23,,,1
672632957.5,00064M15:28:10.127,0064 15:13:15,5.55,,,,91.23,,,1
672632958,00064M15:28:10.613,0064 15:13:16,4.80,,,,91.23,,,1
672632958.5,00064M15:28:11.100,0064 15:13:16,4.35,,,,101.23,,,1
672632959,00064M15:28:11.587,0064 15:13:17,3.97,,,,86.23,,,1
672632959.5,00064M15:28:12.073,0064 15:13:17,6.12,,,,96.23,,,1
672632960,00064M15:28:12.560,0064 15:13:18,5.90,,,,96.23,,,1
672632960.5,00064M15:28:13.046,0064 15:13:18,4.69,,,,106.23,,,1
672632961,00064M15:28:13.533,0064 15:13:19,6.56,,,,91.23,,,1
672632961.5,00064M15:28:14.020,0064 15:13:19,5.09,,,,111.23,,,1
672632962,00064M15:28:14.506,0064 15:13:20,4.56,,,,91.23,,,1
672632962.5,00064M15:28:14.993,0064 15:13:20,4.55,,,,91.23,,,1
672632963,00064M15:28:15.480,0064 15:13:21,6.47,,,,91.23,,,1
672632963.5,00064M15:28:15.966,0064 15:13:21,8.98,,,,101.23,,,1
672632964,00064M15:28:16.453,0064 15:13:22,8.19,,,,101.23,,,1
672632964.5,00064M15:28:16.939,0064 15:13:22,7.11,,,,101.23,,,1
672632965,00064M15:28:17.426,0064 15:13:23,6.66,,,,96.23,,,1
672632965.5,00064M15:28:17.913,0064 15:13:23,6.01,,,,106.23,,,1
672632966,00064M15:28:18.399,0064 15:13:24,6.18,,,,116.23,,,1
672632966.5,00064M15:28:18.886,0064 15:13:24,5.79,,,,96.23,,,1
672632967,00064M15:28:19.373,0064 15:13:25,4.50,,,,101.23,,,1
672632967.5,00064M15:28:19.859,0064 15:13:25,4.89,,,,101.23,,,1
672632968,00064M15:28:20.346,0064 15:13:26,3.89,,,,111.23,,,1
672632968.5,00064M15:28:20.832,0064 15:13:26,4.82,,,,111.23,,,1
672632969,00064M15:28:21.319,0064 15:13:27,5.04,,,,96.23,,,1
672632969.5,00064M15:28:21.806,0064 15:13:27,7.39,,,,101.23,,,1
672632970,00064M15:28:22.292,0064 15:13:27,4.87,,,,81.23,,,1
672632970.5,00064M15:28:22.779,0064 15:13:28,4.66,,,,86.23,,,1
672632971,00064M15:28:23.266,0064 15:13:28,4.20,,,,81.23,,,1
672632971.5,00064M15:28:23.752,0064 15:13:29,4.36,,,,76.23,,,1
672632972,00064M15:28:24.239,0064 15:13:29,3.96,,,,76.23,,,1
672632972.5,00064M15:28:24.725,0064 15:13:30,5.88,,,,71.23,,,1
672632973,00064M15:28:25.212,0064 15:13:30,5.03,,,,76.23,,,1
672632973.5,00064M15:28:25.699,0064 15:13:31,4.93,,,,76.23,,,1
672632974,00064M15:28:26.185,0064 15:13:31,4.27,,,,81.23,,,1
672632974.5,00064M15:28:26.672,0064 15:13:32,4.27,,,,86.23,,,1
672632975,00064M15:28:27.159,0064 15:13:32,3.97,,,,76.23,,,1
672632975.5,00064M15:28:27.645,0064 15:13:33,4.28,,,,76.23,,,1
672632976,00064M15:28:28.132,0064 15:13:33,5.00,,,,76.23,,,1
672632976.5,00064M15:28:28.618,0064 15:13:34,4.48,,,,76.23,,,1
672632977,00064M15:28:29.105,0064 15:13:34,4.93,,,,76.23,,,1
672632977.5,00064M15:28:29.592,0064 15:13:35,4.87,,,,81.23,,,1
672632978,00064M15:28:30.078,0064 15:13:35,4.81,,,,76.23,,,1
672632978.5,00064M15:28:30.565,0064 15:13:36,4.43,,,,76.23,,,1
672632979,00064M15:28:31.052,0064 15:13:36,4.27,,,,76.23,,,1
672632979.5,00064M15:28:31.538,0064 15:13:37,5.11,,,,76.23,,,1
672632980,00064M15:28:32.025,0064 15:13:37,4.20,,,,76.23,,,1
672632980.5,00064M15:28:32.511,0064 15:13:38,3.53,,,,71.23,,,1
672632981,00064M15:28:32.998,0064 15:13:38,4.38,,,,76.23,,,1
672632981.5,00064M15:28:33.485,0064 15:13:39,4.29,,,,76.23,,,1
672632982,00064M15:28:33.971,0064 15:13:39,4.00,,,,76.23,,,1
672632982.5,00064M15:28:34.458,0064 15:13:40,4.61,,,,71.23,,,1
672632983,00064M15:28:34.945,0064 15:13:40,4.69,,,,76.23,,,1
672632983.5,00064M15:28:35.431,0064 15:13:41,4.22,,,,76.23,,,1
672632984,00064M15:28:35.918,0064 15:13:41,5.91,,,,66.23,,,1
672632984.5,00064M15:28:36.405,0064 15:13:42,4.52,,,,76.23,,,1
672632985,00064M15:28:36.891,0064 15:13:42,6.08,,,,71.23,,,1
672632985.5,00064M15:28:37.378,0064 15:13:43,4.35,,,,76.23,,,1
672632986,00064M15:28:37.864,0064 15:13:43,3.97,,,,76.23,,,1
672632986.5,00064M15:28:38.351,0064 15:13:44,3.83,,,,76.23,,,1
672632987,00064M15:28:38.838,0064 15:13:44,3.92,,,,76.23,,,1
672632987.5,00064M15:28:39.324,0064 15:13:45,4.01,,,,76.23,,,1
672632988,00064M15:28:39.811,0064 15:13:45,3.94,,,,76.23,,,1
672632988.5,00064M15:28:40.298,0064 15:13:45,4.09,,,,76.23,,,1
672632989,00064M15:28:40.784,0064 15:13:46,3.99,,,,76.23,,,1
672632989.5,00064M15:28:41.271,0064 15:13:46,4.01,,,,76.23,,,1
672632990,00064M15:28:41.757,0064 15:13:47,4.02,,,,76.23,,,1
672632990.5,00064M15:28:42.244,0064 15:13:47,4.17,,,,76.23,,,1
672632991,00064M15:28:42.731,0064 15:13:48,4.01,,,,76.23,,,1
672632991.5,00064M15:28:43.217,0064 15:13:48,3.93,,,,76.23,,,1
672632992,00064M15:28:43.704,0064 15:13:49,4.16,,,,76.23,,,1
672632992.5,00064M15:28:44.191,0064 15:13:49,4.40,,,,76.23,,,1
672632993,00064M15:28:44.677,0064 15:13:50,3.94,,,,76.23,,,1
672632993.5,00064M15:28:45.164,0064 15:13:50,3.88,,,,71.23,,,1
672632994,00064M15:28:45.650,0064 15:13:51,4.03,,,,76.23,,,1
672632994.5,00064M15:28:46.137,0064 15:13:51,5.26,,,,76.23,,,1
672632995,00064M15:28:46.624,0064 15:13:52,6.86,,,,66.23,,,1
672632995.5,00064M15:28:47.110,0064 15:13:52,6.70,,,,71.23,,,1
672632996,00064M15:28:47.597,0064 15:13:53,5.15,,,,76.23,,,1
672632996.5,00064M15:28:48.084,0064 15:13:53,5.06,,,,76.23,,,1
672632997,00064M15:28:48.570,0064 15:13:54,5.23,,,,76.23,,,1
672632997.5,00064M15:28:49.057,0064 15:13:54,6.71,,,,66.23,,,1
672632998,00064M15:28:49.543,0064 15:13:55,7.05,,,,61.23,,,1
672632998.5,00064M15:28:50.030,0064 15:13:55,7.06,,,,71.23,,,1
672632999,00064M15:28:50.517,0064 15:13:56,7.06,,,,71.23,,,1
672632999.5,00064M15:28:51.003,0064 15:13:56,7.04,,,,66.23,,,1
672633000,00064M15:28:51.490,0064 15:13:57,6.90,,,,66.23,,,1
672633000.5,00064M15:28:51.977,0064 15:13:57,6.70,,,,66.23,,,1
672633001,00064M15:28:52.463,0064 15:13:58,7.01,,,,71.23,,,1
672633001.5,00064M15:28:52.950,0064 15:13:58,7.05,,,,71.23,,,1
672633002,00064M15:28:53.436,0064 15:13:59,7.35,,,,66.23,,,1
672633002.5,00064M15:28:53.923,0064 15:13:59,7.08,,,,71.23,,,1
672633003,00064M15:28:54.410,0064 15:14:00,7.05,,,,66.23,,,1
672633003.5,00064M15:28:54.896,0064 15:14:00,7.12,,,,71.23,,,1
672633004,00064M15:28:55.383,0064 15:14:01,7.67,,,,71.23,,,1
672633004.5,00064M15:28:55.870,0064 15:14:01,7.70,,,,66.23,,,1
672633005,00064M15:28:56.356,0064 15:14:02,8.38,,,,66.23,,,1
672633005.5,00064M15:28:56.843,0064 15:14:02,7.93,,,,61.23,,,1
672633006,00064M15:28:57.329,0064 15:14:03,8.10,,,,66.23,,,1
672633006.5,00064M15:28:57.816,0064 15:14:03,8.03,,,,66.23,,,1
672633007,00064M15:28:58.303,0064 15:14:04,7.53,,,,66.23,,,1
672633007.5,00064M15:28:58.789,0064 15:14:04,7.03,,,,66.23,,,1
672633008,00064M15:28:59.276,0064 15:14:04,7.32,,,,66.23,,,1
672633008.5,00064M15:28:59.763,0064 15:14:05,6.76,,,,61.23,,,1
672633009,00064M15:29:00.249,0064 15:14:05,6.82,,,,61.23,,,1
672633009.5,00064M15:29:00.736,0064 15:14:06,6.98,,,,61.23,,,1
672633010,00064M15:29:01.222,0064 15:14:06,7.64,,,,61.23,,,1
672633010.5,00064M15:29:01.709,0064 15:14:07,8.12,,,,61.23,,,1
672633011,00064M15:29:02.196,0064 15:14:07,7.58,,,,61.23,,,1
672633011.5,00064M15:29:02.682,0064 15:14:08,7.24,,,,66.23,,,1
672633012,00064M15:29:03.169,0064 15:14:08,7.81,,,,61.23,,,1
672633012.5,00064M15:29:03.656,0064 15:14:09,6.84,,,,61.23,,,1
672633013,00064M15:29:04.142,0064 15:14:09,7.58,,,,61.23,,,1
672633013.5,00064M15:29:04.629,0064 15:14:10,7.76,,,,61.23,,,1
672633014,00064M15:29:05.115,0064 15:14:10,999999999,,,,999999999,,,1
672633014.5,00064M15:29:05.602,0064 15:14:11,999999999,,,,999999999,,,1
672633015,00064M15:29:06.089,0064 15:14:11,999999999,,,,999999999,,,1
672633015.5,00064M15:29:06.575,0064 15:14:12,999999999,,,,999999999,,,1
672633016,00064M15:29:07.062,0064 15:14:12,999999999,,,,999999999,,,1
672633016.5,00064M15:29:07.549,0064 15:14:13,999999999,,,,999999999,,,1
672633017,00064M15:29:08.035,0064 15:14:13,999999999,,,,999999999,,,1
672633017.5,00064M15:29:08.522,0064 15:14:14,999999999,,,,999999999,,,1
672633018,00064M15:29:09.008,0064 15:14:14,999999999,,,,999999999,,,1
672633018.5,00064M15:29:09.495,0064 15:14:15,999999999,,,,999999999,,,1
672633019,00064M15:29:09.982,0064 15:14:15,999999999,,,,999999999,,,1
672633019.5,00064M15:29:10.468,0064 15:14:16,999999999,,,,999999999,,,1
672633020,00064M15:29:10.955,0064 15:14:16,999999999,,,,999999999,,,1
672633020.5,00064M15:29:11.442,0064 15:14:17,999999999,,,,999999999,,,1
672633021,00064M15:29:11.928,0064 15:14:17,6.79,,,,61.23,,,1
672633021.5,00064M15:29:12.415,0064 15:14:18,6.79,,,,61.23,,,1
672633022,00064M15:29:12.901,0064 15:14:18,6.56,,,,61.23,,,1
672633022.5,00064M15:29:13.388,0064 15:14:19,6.70,,,,61.23,,,1
672633023,00064M15:29:13.875,0064 15:14:19,6.77,,,,61.23,,,1
672633023.5,00064M15:29:14.361,0064 15:14:20,6.86,,,,61.23,,,1
672633024,00064M15:29:14.848,0064 15:14:20,6.91,,,,61.23,,,1
672633024.5,00064M15:29:15.335,0064 15:14:21,6.82,,,,61.23,,,1
672633025,00064M15:29:15.821,0064 15:14:21,6.69,,,,61.23,,,1
672633025.5,00064M15:29:16.308,0064 15:14:22,6.79,,,,61.23,,,1
672633026,00064M15:29:16.794,0064 15:14:22,6.76,,,,61.23,,,1
672633026.5,00064M15:29:17.281,0064 15:14:22,6.68,,,,66.23,,,1
672633027,00064M15:29:17.768,0064 15:14:23,6.51,,,,61.23,,,1
672633027.5,00064M15:29:18.254,0064 15:14:23,6.40,,,,61.23,,,1
672633028,00064M15:29:18.741,0064 15:14:24,6.19,,,,61.23,,,1
672633028.5,00064M15:29:19.228,0064 15:14:24,6.11,,,,61.23,,,1
672633029,00064M15:29:19.714,0064 15:14:25,6.55,,,,61.23,,,1
672633029.5,00064M15:29:20.201,0064 15:14:25,6.67,,,,61.23,,,1
672633030,00064M15:29:20.687,0064 15:14:26,6.61,,,,61.23,,,1
672633030.5,00064M15:29:21.174,0064 15:14:26,6.76,,,,61.23,,,1
672633031,00064M15:29:21.661,0064 15:14:27,6.52,,,,61.23,,,1
672633031.5,00064M15:29:22.147,0064 15:14:27,6.38,,,,61.23,,,1
672633032,00064M15:29:22.634,0064 15:14:28,6.24,,,,61.23,,,1
672633032.5,00064M15:29:23.121,0064 15:14:28,6.67,,,,61.23,,,1
672633033,00064M15:29:23.607,0064 15:14:29,6.68,,,,61.23,,,1
672633033.5,00064M15:29:24.094,0064 15:14:29,6.70,,,,61.23,,,1
672633034,00064M15:29:24.580,0064 15:14:30,6.68,,,,61.23,,,1
672633034.5,00064M15:29:25.067,0064 15:14:30,6.69,,,,61.23,,,1
672633035,00064M15:29:25.554,0064 15:14:31,6.46,,,,61.23,,,1
672633035.5,00064M15:29:26.040,0064 15:14:31,6.41,,,,61.23,,,1
672633036,00064M15:29:26.527,0064 15:14:32,6.32,,,,61.23,,,1
672633036.5,00064M15:29:27.014,0064 15:14:32,5.97,,,,66.23,,,1
672633037,00064M15:29:27.500,0064 15:14:33,5.67,,,,66.23,,,1
672633037.5,00064M15:29:27.987,0064 15:14:33,5.76,,,,61.23,,,1
672633038,00064M15:29:28.473,0064 15:14:34,4.65,,,,66.23,,,1
672633038.5,00064M15:29:28.960,0064 15:14:34,4.29,,,,66.23,,,1
672633039,00064M15:29:29.447,0064 15:14:35,3.89,,,,71.23,,,1
672633039.5,00064M15:29:29.933,0064 15:14:35,4.17,,,,66.23,,,1
672633040,00064M15:29:30.420,0064 15:14:36,3.96,,,,56.23,,,1
672633040.5,00064M15:29:30.907,0064 15:14:36,3.89,,,,56.23,,,1
672633041,00064M15:29:31.393,0064 15:14:37,3.75,,,,51.23,,,1
672633041.5,00064M15:29:31.880,0064 15:14:37,3.75,,,,56.23,,,1
672633042,00064M15:29:32.366,0064 15:14:38,3.67,,,,66.23,,,1
672633042.5,00064M15:29:32.853,0064 15:14:38,3.89,,,,71.23,,,1
672633043,00064M15:29:33.340,0064 15:14:39,3.92,,,,71.23,,,1
672633043.5,00064M15:29:33.826,0064 15:14:39,3.90,,,,66.23,,,1
672633044,00064M15:29:34.313,0064 15:14:40,4.33,,,,71.23,,,1
672633044.5,00064M15:29:34.800,0064 15:14:40,5.96,,,,56.23,,,1
672633045,00064M15:29:35.286,0064 15:14:40,6.27,,,,56.23,,,1
672633045.5,00064M15:29:35.773,0064 15:14:41,5.82,,,,56.23,,,1
672633046,00064M15:29:36.260,0064 15:14:41,3.96,,,,51.23,,,1
672633046.5,00064M15:29:36.746,0064 15:14:42,4.30,,,,51.23,,,1
672633047,00064M15:29:37.233,0064 15:14:42,4.59,,,,61.23,,,1
672633047.5,00064M15:29:37.719,0064 15:14:43,4.40,,,,61.23,,,1
672633048,00064M15:29:38.206,0064 15:14:43,4.71,,,,56.23,,,1
672633048.5,00064M15:29:38.693,0064 15:14:44,5.84,,,,51.23,,,1
672633049,00064M15:29:39.179,0064 15:14:44,5.77,,,,56.23,,,1
672633049.5,00064M15:29:39.666,0064 15:14:45,5.76,,,,56.23,,,1
672633050,00064M15:29:40.153,0064 15:14:45,5.61,,,,56.23,,,1
672633050.5,00064M15:29:40.639,0064 15:14:46,4.14,,,,46.23,,,1
672633051,00064M15:29:41.126,0064 15:14:46,4.32,,,,51.23,,,1
672633051.5,00064M15:29:41.612,0064 15:14:47,5.61,,,,56.23,,,1
672633052,00064M15:29:42.099,0064 15:14:47,4.63,,,,51.23,,,1
672633052.5,00064M15:29:42.586,0064 15:14:48,4.47,,,,56.23,,,1
672633053,00064M15:29:43.072,0064 15:14:48,3.96,,,,51.23,,,1
672633053.5,00064M15:29:43.559,0064 15:14:49,4.18,,,,51.23,,,1
672633054,00064M15:29:44.046,0064 15:14:49,4.04,,,,51.23,,,1
672633054.5,00064M15:29:44.532,0064 15:14:50,4.33,,,,51.23,,,1
672633055,00064M15:29:45.019,0064 15:14:50,3.89,,,,46.23,,,1
672633055.5,00064M15:29:45.505,0064 15:14:51,4.12,,,,56.23,,,1
672633056,00064M15:29:45.992,0064 15:14:51,4.53,,,,51.23,,,1
672633056.5,00064M15:29:46.479,0064 15:14:52,4.14,,,,51.23,,,1
672633057,00064M15:29:46.965,0064 15:14:52,3.91,,,,46.23,,,1
672633057.5,00064M15:29:47.452,0064 15:14:53,3.83,,,,41.23,,,1
672633058,00064M15:29:47.939,0064 15:14:53,3.80,,,,46.23,,,1
672633058.5,00064M15:29:48.425,0064 15:14:54,3.71,,,,46.23,,,1
672633059,00064M15:29:48.912,0064 15:14:54,3.84,,,,46.23,,,1
672633059.5,00064M15:29:49.398,0064 15:14:55,3.77,,,,46.23,,,1
672633060,00064M15:29:49.885,0064 15:14:55,3.70,,,,46.23,,,1
672633060.5,00064M15:29:50.372,0064 15:14:56,3.79,,,,51.23,,,1
672633061,00064M15:29:50.858,0064 15:14:56,4.25,,,,61.23,,,1
672633061.5,00064M15:29:51.345,0064 15:14:57,3.43,,,,56.23,,,1
672633062,00064M15:29:51.832,0064 15:14:57,3.72,,,,56.23,,,1
672633062.5,00064M15:29:52.318,0064 15:14:58,3.77,,,,56.23,,,1
672633063,00064M15:29:52.805,0064 15:14:58,3.79,,,,56.23,,,1
672633063.5,00064M15:29:53.291,0064 15:14:59,3.71,,,,56.23,,,1
672633064,00064M15:29:53.778,0064 15:14:59,3.62,,,,51.23,,,1
672633064.5,00064M15:29:54.265,0064 15:14:59,3.62,,,,56.23,,,1
672633065,00064M15:29:54.751,0064 15:15:00,3.64,,,,56.23,,,1
672633065.5,00064M15:29:55.238,0064 15:15:00,3.63,,,,56.23,,,1
672633066,00064M15:29:55.725,0064 15:15:01,3.70,,,,56.23,,,1
672633066.5,00064M15:29:56.211,0064 15:15:01,3.56,,,,51.23,,,1
672633067,00064M15:29:56.698,0064 15:15:02,3.26,,,,56.23,,,1
672633067.5,00064M15:29:57.184,0064 15:15:02,3.19,,,,56.23,,,1
672633068,00064M15:29:57.671,0064 15:15:03,2.89,,,,46.23,,,1
672633068.5,00064M15:29:58.158,0064 15:15:03,2.91,,,,46.23,,,1
672633069,00064M15:29:58.644,0064 15:15:04,2.90,,,,46.23,,,1
672633069.5,00064M15:29:59.131,0064 15:15:04,2.67,,,,46.23,,,1
672633070,00064M15:29:59.618,0064 15:15:05,2.82,,,,36.23,,,1
672633070.5,00064M15:30:00.104,0064 15:15:05,2.38,,,,46.23,,,1
672633071,00064M15:30:00.591,0064 15:15:06,2.23,,,,46.23,,,1
672633071.5,00064M15:30:01.077,0064 15:15:06,2.24,,,,46.23,,,1
672633072,00064M15:30:01.564,0064 15:15:07,2.83,,,,46.23,,,1
672633072.5,00064M15:30:02.051,0064 15:15:07,2.76,,,,46.23,,,1
672633073,00064M15:30:02.537,0064 15:15:08,2.75,,,,46.23,,,1
672633073.5,00064M15:30:03.024,0064 15:15:08,2.75,,,,46.23,,,1
672633074,00064M15:30:03.511,0064 15:15:09,2.52,,,,46.23,,,1
672633074.5,00064M15:30:03.997,0064 15:15:09,2.45,,,,41.23,,,1
672633075,00064M15:30:04.484,0064 15:15:10,2.46,,,,41.23,,,1
672633075.5,00064M15:30:04.970,0064 15:15:10,2.47,,,,46.23,,,1
672633076,00064M15:30:05.457,0064 15:15:11,2.02,,,,56.23,,,1
672633076.5,00064M15:30:05.944,0064 15:15:11,1.58,,,,31.23,,,1
672633077,00064M15:30:06.430,0064 15:15:12,2.40,,,,46.23,,,1
672633077.5,00064M15:30:06.917,0064 15:15:12,2.18,,,,46.23,,,1
672633078,00064M15:30:07.404,0064 15:15:13,2.11,,,,41.23,,,1
672633078.5,00064M15:30:07.890,0064 15:15:13,2.74,,,,41.23,,,1
672633079,00064M15:30:08.377,0064 15:15:14,3.00,,,,46.23,,,1
672633079.5,00064M15:30:08.863,0064 15:15:14,2.76,,,,46.23,,,1
672633080,00064M15:30:09.350,0064 15:15:15,2.84,,,,46.23,,,1
672633080.5,00064M15:30:09.837,0064 15:15:15,2.61,,,,46.23,,,1
672633081,00064M15:30:10.323,0064 15:15:16,3.06,,,,46.23,,,1
672633081.5,00064M15:30:10.810,0064 15:15:16,2.83,,,,51.23,,,1
672633082,00064M15:30:11.297,0064 15:15:17,2.76,,,,51.23,,,1
672633082.5,00064M15:30:11.783,0064 15:15:17,2.54,,,,46.23,,,1
672633083,00064M15:30:12.270,0064 15:15:17,2.54,,,,51.23,,,1
672633083.5,00064M15:30:12.756,0064 15:15:18,2.25,,,,36.23,,,1
672633084,00064M15:30:13.243,0064 15:15:18,2.49,,,,41.23,,,1
672633084.5,00064M15:30:13.730,0064 15:15:19,2.18,,,,46.23,,,1
672633085,00064M15:30:14.216,0064 15:15:19,2.56,,,,46.23,,,1
672633085.5,00064M15:30:14.703,0064 15:15:20,2.48,,,,46.23,,,1
672633086,00064M15:30:15.190,0064 15:15:20,2.40,,,,46.23,,,1
672633086.5,00064M15:30:15.676,0064 15:15:21,2.54,,,,46.23,,,1
672633087,00064M15:30:16.163,0064 15:15:21,2.29,,,,46.23,,,1
672633087.5,00064M15:30:16.649,0064 15:15:22,2.16,,,,46.23,,,1
672633088,00064M15:30:17.136,0064 15:15:22,2.16,,,,41.23,,,1
672633088.5,00064M15:30:17.623,0064 15:15:23,2.24,,,,46.23,,,1
672633089,00064M15:30:18.109,0064 15:15:23,2.54,,,,51.23,,,1
672633089.5,00064M15:30:18.596,0064 15:15:24,2.47,,,,46.23,,,1
672633090,00064M15:30:19.083,0064 15:15:24,2.54,,,,46.23,,,1
672633090.5,00064M15:30:19.569,0064 15:15:25,2.54,,,,46.23,,,1
672633091,00064M15:30:20.056,0064 15:15:25,2.69,,,,46.23,,,1
